mi.mitnumber,mi.modification,mi.number,valid_date,result_docnum,result_text,mi.mitype,mi.mititle,verification_year,org_title,applicability,vri_id,verification_date,_version_,sticker_num
63630-16,PWS 600,045112,2024-09-24T00:00:00Z,С-В/25-09-2023/283363245,Пригодно,IMETEOLABS PWS,Метеостанции автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-283363245,2023-09-25T00:00:00Z,1778728677734875136,
63630-16,PWS 600,045110,2024-09-24T00:00:00Z,С-В/25-09-2023/283363246,Пригодно,IMETEOLABS PWS,Метеостанции автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-283363246,2023-09-25T00:00:00Z,1778728677738020864,
63630-16,IMETEOLABS PWS,046315,2024-09-21T00:00:00Z,С-ДЮП/22-09-2023/279837411,Пригодно,IMETEOLABS PWS,Метеостанции автоматические,2023,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-279837411,2023-09-22T00:00:00Z,1777731643127103488,
63630-16,IMETEOLABS PWS,052171,2024-09-21T00:00:00Z,С-ДЮП/22-09-2023/279837410,Пригодно,IMETEOLABS PWS,Метеостанции автоматические,2023,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-279837410,2023-09-22T00:00:00Z,1777731643143880704,
63630-16,IMETEOLABS PWS 600,048022,2024-09-21T00:00:00Z,С-ТТ/22-09-2023/280151779,Пригодно,IMETEOLABS PWS,Метеостанции автоматические,2023,"ФБУ ""РОСТЕСТ-МОСКВА""",True,1-280151779,2023-09-22T00:00:00Z,1777996970492690432,
63630-16,"IMETEOLABS PWS, модификация PWS 500",52425,2024-09-18T00:00:00Z,С-ДЮП/19-09-2023/279100813,Пригодно,IMETEOLABS PWS,Метеостанции автоматические,2023,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-279100813,2023-09-19T00:00:00Z,1777481068120637440,
63630-16,"IMETEOLABS PWS, модификация PWS 500",052014,2024-09-18T00:00:00Z,С-ДЮП/19-09-2023/279407234,Пригодно,IMETEOLABS PWS,Метеостанции автоматические,2023,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-279407234,2023-09-19T00:00:00Z,1777572980595884032,
63630-16,"IMETEOLABS PWS, модификация PWS 500",051952,2024-09-18T00:00:00Z,С-ДЮП/19-09-2023/279407236,Пригодно,IMETEOLABS PWS,Метеостанции автоматические,2023,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-279407236,2023-09-19T00:00:00Z,1777572980622098432,
63630-16,"IMETEOLABS PWS, модификация PWS 500",042576,2024-09-18T00:00:00Z,С-ДЮП/19-09-2023/279407231,Пригодно,IMETEOLABS PWS,Метеостанции автоматические,2023,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-279407231,2023-09-19T00:00:00Z,1777572980752121856,
63630-16,"IMETEOLABS PWS, модификация PWS 500",051953,2024-09-18T00:00:00Z,С-ДЮП/19-09-2023/279407232,Пригодно,IMETEOLABS PWS,Метеостанции автоматические,2023,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-279407232,2023-09-19T00:00:00Z,1777572980761559040,
63630-16,"IMETEOLABS PWS, модификация PWS 500",052016,2024-09-18T00:00:00Z,С-ДЮП/19-09-2023/279407233,Пригодно,IMETEOLABS PWS,Метеостанции автоматические,2023,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-279407233,2023-09-19T00:00:00Z,1777572980772044800,
63630-16,"IMETEOLABS PWS, модификация PWS 600",050760,2024-09-18T00:00:00Z,С-ДЮП/19-09-2023/279103226,Пригодно,IMETEOLABS PWS,Метеостанции автоматические,2023,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-279103226,2023-09-19T00:00:00Z,1777481975489101824,
63630-16,"IMETEOLABS PWS, модификация PWS 600",053448,2024-09-17T00:00:00Z,С-ДЮП/18-09-2023/279365076,Пригодно,IMETEOLABS PWS,Метеостанции автоматические,2023,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-279365076,2023-09-18T00:00:00Z,1777564815712059392,
63630-16,PWS 500,52783,2024-09-10T00:00:00Z,С-ДЮП/11-09-2023/277104095,Пригодно,IMETEOLABS PWS,Метеостанции автоматические,2023,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-277104095,2023-09-11T00:00:00Z,1776822878365286400,
