mi.mitnumber,mi.modification,mi.number,valid_date,result_docnum,result_text,mi.mitype,mi.mititle,verification_year,org_title,applicability,vri_id,verification_date,_version_,sticker_num
68118-17,М-49М,7,2022-08-01T00:00:00Z,С-МА/02-08-2021/83416855,Пригодно,М-49М,Станции метеорологические,2021,"ФБУ ""РОСТЕСТ-МОСКВА""",True,1-83416855,2021-08-02T00:00:00Z,1774964880446586894,
68118-17,М-49М,7,2022-08-01T00:00:00Z,С-МА/02-08-2021/83417009,Пригодно,М-49М,Станции метеорологические,2021,"ФБУ ""РОСТЕСТ-МОСКВА""",True,1-83417009,2021-08-02T00:00:00Z,1774964880458121230,
23266-06,М-49М,4,,С-ВАМ/30-07-2021/82778348,Пригодно,М-49М,Станции метеорологические,2021,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-82778348,2021-07-30T00:00:00Z,1774962720132562953,
23266-06,М-49М,82,2022-07-28T00:00:00Z,С-БИ/29-07-2021/83233038,Пригодно,М-49М,Станции метеорологические,2021,"ФБУ ""ВОЛГОГРАДСКИЙ ЦСМ""",True,1-83279723,2021-07-29T00:00:00Z,1774962735691333643,
23266-06,Нет модификации,55,2022-07-22T00:00:00Z,С-ГОУ/23-07-2021/85938536,Пригодно,М-49М,Станции метеорологические,2021,"ФГБУ ""ОБЬ-ИРТЫШСКОЕ УГМС""",True,1-85938536,2021-07-23T00:00:00Z,1774962811664859150,Нет данных
68118-17,М-49М,7,2022-07-20T00:00:00Z,С-МА/21-07-2021/80722306,Пригодно,М-49М,Станции метеорологические,2021,"ФБУ ""РОСТЕСТ-МОСКВА""",True,1-80722306,2021-07-21T00:00:00Z,1774964829112500224,
68118-17,Нет модификации,50,2022-07-19T00:00:00Z,С-ТТ/20-07-2021/80171098,Пригодно,М-49М,Станции метеорологические,2021,"ФБУ ""РОСТЕСТ-МОСКВА""",True,1-80171098,2021-07-20T00:00:00Z,1774964814685143042,
68118-17,М-49М,31,2022-07-18T00:00:00Z,С-АДА/19-07-2021/79923999,Пригодно,М-49М,Станции метеорологические,2021,"ФГБУ ""НПО ""ТАЙФУН""",True,1-79923999,2021-07-19T00:00:00Z,1774882797585956868,
68118-17,М-49М,8,2022-07-18T00:00:00Z,С-АДА/19-07-2021/79933481,Пригодно,М-49М,Станции метеорологические,2021,"ФГБУ ""НПО ""ТАЙФУН""",True,1-79933481,2021-07-19T00:00:00Z,1774882797772603392,
68118-17,нет модификации,16,2022-07-14T00:00:00Z,С-ВИУ/15-07-2021/79318293,Пригодно,М-49М,Станции метеорологические,2021,ФГБУ «Башкирское УГМС»,True,1-79318293,2021-07-15T00:00:00Z,1774882769435885573,
68118-17,Нет модификации,9,2022-07-13T00:00:00Z,С-В/14-07-2021/80510621,Пригодно,М-49М,Станции метеорологические,2021,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-80510621,2021-07-14T00:00:00Z,1774882824048869376,Нет данных
68118-17,М-49М,7,2022-07-08T00:00:00Z,С-МА/09-07-2021/77388336,Пригодно,М-49М,Станции метеорологические,2021,"ФБУ ""РОСТЕСТ-МОСКВА""",True,1-77388336,2021-07-09T00:00:00Z,1774882675766591490,
68118-17,М-49М,24,2022-07-07T00:00:00Z,С-МА/08-07-2021/77217795,Пригодно,М-49М,Станции метеорологические,2021,"ФБУ ""РОСТЕСТ-МОСКВА""",True,1-77217795,2021-07-08T00:00:00Z,1774882670722940932,
68118-17,М-49М,24,2022-07-07T00:00:00Z,С-МА/08-07-2021/77217806,Пригодно,М-49М,Станции метеорологические,2021,"ФБУ ""РОСТЕСТ-МОСКВА""",True,1-77217806,2021-07-08T00:00:00Z,1774882670723989505,
68118-17,М-49М,42,,И-МА/07-07-2021/76534196,Непригодно,М-49М,Станции метеорологические,2021,"ФБУ ""РОСТЕСТ-МОСКВА""",False,1-76534196,2021-07-07T00:00:00Z,1774882642938822658,
68118-17,М-49М,42,2022-07-06T00:00:00Z,С-МА/07-07-2021/76534242,Пригодно,М-49М,Станции метеорологические,2021,"ФБУ ""РОСТЕСТ-МОСКВА""",True,1-76534242,2021-07-07T00:00:00Z,1774882642939871241,
68118-17,М-49М,26,2022-07-06T00:00:00Z,С-АДА/07-07-2021/79814279,Пригодно,М-49М,Станции метеорологические,2021,"ФГБУ ""НПО ""ТАЙФУН""",True,1-79814279,2021-07-07T00:00:00Z,1774882794344808449,
68118-17,М-49М,25,2022-07-06T00:00:00Z,С-АДА/07-07-2021/79814281,Пригодно,М-49М,Станции метеорологические,2021,"ФГБУ ""НПО ""ТАЙФУН""",True,1-79814281,2021-07-07T00:00:00Z,1774882794344808450,
68118-17,М-49М,42,2022-07-05T00:00:00Z,С-МА/16-06-2021/76079893,Пригодно,М-49М,Станции метеорологические,2021,"ФБУ ""РОСТЕСТ-МОСКВА""",True,1-76523649,2021-07-06T00:00:00Z,1774882642904219655,
68118-17,М-49М,42,2022-07-04T00:00:00Z,С-МА/05-07-2021/76079889,Пригодно,М-49М,Станции метеорологические,2021,"ФБУ ""РОСТЕСТ-МОСКВА""",True,1-76079889,2021-07-05T00:00:00Z,1774882424401952768,
68118-17,М-49М,42,2022-07-04T00:00:00Z,С-МА/05-07-2021/76058840,Пригодно,М-49М,Станции метеорологические,2021,"ФБУ ""РОСТЕСТ-МОСКВА""",True,1-76058840,2021-07-05T00:00:00Z,1774881797504499715,
68118-17,Без модификации,12,2022-06-30T00:00:00Z,С-ВЭГ/01-07-2021/82088496,Пригодно,М-49М,Станции метеорологические,2021,"ФГБУ ""СЕВЕРО-КАВКАЗСКОЕ УГМС""",True,1-82088496,2021-07-01T00:00:00Z,1774882895538683908,
68118-17,,25,2022-06-29T00:00:00Z,С-БАГ/30-06-2021/75070009,Пригодно,М-49М,Станции метеорологические,2021,"ФГБУ ""ГГО""",True,1-75070009,2021-06-30T00:00:00Z,1774882536147648514,
68118-17,,3,2022-06-29T00:00:00Z,С-БАГ/30-06-2021/75070012,Пригодно,М-49М,Станции метеорологические,2021,"ФГБУ ""ГГО""",True,1-75070012,2021-06-30T00:00:00Z,1774882536147648516,
68118-17,,39,2022-06-29T00:00:00Z,С-БАГ/30-06-2021/75070014,Пригодно,М-49М,Станции метеорологические,2021,"ФГБУ ""ГГО""",True,1-75070014,2021-06-30T00:00:00Z,1774882536147648517,
68118-17,,53,2022-06-29T00:00:00Z,С-БАГ/30-06-2021/75070017,Пригодно,М-49М,Станции метеорологические,2021,"ФГБУ ""ГГО""",True,1-75070017,2021-06-30T00:00:00Z,1774882536147648518,
68118-17,,37,2022-06-29T00:00:00Z,С-БАГ/30-06-2021/75070020,Пригодно,М-49М,Станции метеорологические,2021,"ФГБУ ""ГГО""",True,1-75070020,2021-06-30T00:00:00Z,1774882536148697088,
23266-06,М-49М,3,2022-06-29T00:00:00Z,С-АДА/30-06-2021/78236812,Пригодно,М-49М,Станции метеорологические,2021,"ФГБУ ""НПО ""ТАЙФУН""",True,1-80091734,2021-06-30T00:00:00Z,1774877553732878339,
23266-06,М-49М,41,2022-06-29T00:00:00Z,С-АДА/30-06-2021/78237050,Пригодно,М-49М,Станции метеорологические,2021,"ФГБУ ""НПО ""ТАЙФУН""",True,1-78237050,2021-06-30T00:00:00Z,1774877464293539842,
68118-17,М-49М,57,2022-06-28T00:00:00Z,С-МА/29-06-2021/73856714,Пригодно,М-49М,Станции метеорологические,2021,"ФБУ ""РОСТЕСТ-МОСКВА""",True,1-73856714,2021-06-29T00:00:00Z,1774882411108106246,
68118-17,М-49М,57,2022-06-28T00:00:00Z,С-МА/29-06-2021/74092883,Пригодно,М-49М,Станции метеорологические,2021,"ФБУ ""РОСТЕСТ-МОСКВА""",True,1-74092883,2021-06-29T00:00:00Z,1774882435882811396,
68118-17,М-49М,24,2022-06-27T00:00:00Z,С-МА/28-06-2021/73557132,Пригодно,М-49М,Станции метеорологические,2021,"ФБУ ""РОСТЕСТ-МОСКВА""",True,1-73557132,2021-06-28T00:00:00Z,1774882380214960132,
23266-06,М-49М,57,2022-06-24T00:00:00Z,С-МА/25-06-2021/73532018,Пригодно,М-49М,Станции метеорологические,2021,"ФБУ ""РОСТЕСТ-МОСКВА""",True,1-73532018,2021-06-25T00:00:00Z,1774877136901898242,
23266-06,М-49М,55,2022-06-24T00:00:00Z,С-МА/25-06-2021/73532096,Пригодно,М-49М,Станции метеорологические,2021,"ФБУ ""РОСТЕСТ-МОСКВА""",True,1-73532096,2021-06-25T00:00:00Z,1774877136911335425,
23266-06,М-49М,57,2022-06-24T00:00:00Z,С-МА/25-06-2021/73532166,Пригодно,М-49М,Станции метеорологические,2021,"ФБУ ""РОСТЕСТ-МОСКВА""",True,1-73532166,2021-06-25T00:00:00Z,1774877136917626884,
23266-06,М-49М,60,2022-06-24T00:00:00Z,С-МА/25-06-2021/73532340,Пригодно,М-49М,Станции метеорологические,2021,"ФБУ ""РОСТЕСТ-МОСКВА""",True,1-73532340,2021-06-25T00:00:00Z,1774877136934404097,
23266-06,М-49М,60,,И-МА/25-06-2021/73532349,Непригодно,М-49М,Станции метеорологические,2021,"ФБУ ""РОСТЕСТ-МОСКВА""",False,1-73532349,2021-06-25T00:00:00Z,1774877136934404102,
23266-06,М-49М,55,2022-06-24T00:00:00Z,С-МА/25-06-2021/73532626,Пригодно,М-49М,Станции метеорологические,2021,"ФБУ ""РОСТЕСТ-МОСКВА""",True,1-73532626,2021-06-25T00:00:00Z,1774877136956424197,
23266-06,М-49М,58,2022-06-24T00:00:00Z,С-МА/25-06-2021/73532658,Пригодно,М-49М,Станции метеорологические,2021,"ФБУ ""РОСТЕСТ-МОСКВА""",True,1-73532658,2021-06-25T00:00:00Z,1774877136958521346,
23266-06,М-49М,58,2022-06-24T00:00:00Z,С-МА/25-06-2021/73534233,Пригодно,М-49М,Станции метеорологические,2021,"ФБУ ""РОСТЕСТ-МОСКВА""",True,1-73534233,2021-06-25T00:00:00Z,1774877137294065670,
68118-17,М-49М,57,2022-06-22T00:00:00Z,С-МА/23-06-2021/72729166,Пригодно,М-49М,Станции метеорологические,2021,"ФБУ ""РОСТЕСТ-МОСКВА""",True,1-72729166,2021-06-23T00:00:00Z,1774882288721461251,
23266-02,М-49М,23,2022-06-22T00:00:00Z,С-АДА/23-06-2021/73861045,Пригодно,М-49М,Станции метеорологические,2021,"ФГБУ ""НПО ""ТАЙФУН""",True,1-73861045,2021-06-23T00:00:00Z,1774869459253592065,
23266-02,М-49М,22,2022-06-22T00:00:00Z,С-АДА/23-06-2021/73861046,Пригодно,М-49М,Станции метеорологические,2021,"ФГБУ ""НПО ""ТАЙФУН""",True,1-73861046,2021-06-23T00:00:00Z,1774869459253592067,
23266-02,М-49М,86,2022-06-22T00:00:00Z,С-АДА/23-06-2021/73861043,Пригодно,М-49М,Станции метеорологические,2021,"ФГБУ ""НПО ""ТАЙФУН""",True,1-73861043,2021-06-23T00:00:00Z,1774882411934384132,
23266-02,М-49М,42,2022-06-22T00:00:00Z,С-АДА/23-06-2021/73861044,Пригодно,М-49М,Станции метеорологические,2021,"ФГБУ ""НПО ""ТАЙФУН""",True,1-73861044,2021-06-23T00:00:00Z,1774882411934384134,
23266-02,М-49М,2,2022-06-22T00:00:00Z,С-АДА/23-06-2021/73861047,Пригодно,М-49М,Станции метеорологические,2021,"ФГБУ ""НПО ""ТАЙФУН""",True,1-73861047,2021-06-23T00:00:00Z,1774882411935432704,
68118-17,М-49М,24,2022-06-21T00:00:00Z,С-МА/22-06-2021/72692256,Пригодно,М-49М,Станции метеорологические,2021,"ФБУ ""РОСТЕСТ-МОСКВА""",True,1-72692256,2021-06-22T00:00:00Z,1774882265325633536,
68118-17,М-49М,24,2022-06-21T00:00:00Z,С-МА/22-06-2021/72729628,Пригодно,М-49М,Станции метеорологические,2021,"ФБУ ""РОСТЕСТ-МОСКВА""",True,1-72729628,2021-06-22T00:00:00Z,1774882288758161413,
23266-06,М-49М,58,2022-06-21T00:00:00Z,С-МА/22-06-2021/72627321,Пригодно,М-49М,Станции метеорологические,2021,"ФБУ ""РОСТЕСТ-МОСКВА""",True,1-72627321,2021-06-22T00:00:00Z,1774877055593218049,
23266-06,М-49М,57,,И-МА/22-06-2021/72637296,Непригодно,М-49М,Станции метеорологические,2021,"ФБУ ""РОСТЕСТ-МОСКВА""",False,1-72637296,2021-06-22T00:00:00Z,1774877056661716992,
23266-06,М-49М,60,,И-МА/22-06-2021/72692433,Непригодно,М-49М,Станции метеорологические,2021,"ФБУ ""РОСТЕСТ-МОСКВА""",False,1-72692433,2021-06-22T00:00:00Z,1774877059916496896,
23266-06,М-49М,55,2022-06-21T00:00:00Z,С-МА/22-06-2021/72692971,Пригодно,М-49М,Станции метеорологические,2021,"ФБУ ""РОСТЕСТ-МОСКВА""",True,1-72692971,2021-06-22T00:00:00Z,1774877059947954176,
23266-06,М-49М,60,,И-МА/22-06-2021/72729536,Непригодно,М-49М,Станции метеорологические,2021,"ФБУ ""РОСТЕСТ-МОСКВА""",False,1-72729536,2021-06-22T00:00:00Z,1774877067442126852,
23266-06,М-49М,55,,И-МА/22-06-2021/72729595,Непригодно,М-49М,Станции метеорологические,2021,"ФБУ ""РОСТЕСТ-МОСКВА""",False,1-72729595,2021-06-22T00:00:00Z,1774877067443175432,
23266-06,М-49М,57,,И-МА/22-06-2021/72729617,Непригодно,М-49М,Станции метеорологические,2021,"ФБУ ""РОСТЕСТ-МОСКВА""",False,1-72729617,2021-06-22T00:00:00Z,1774877067444224004,
23266-06,М-49М,58,2022-06-21T00:00:00Z,С-МА/22-06-2021/72729618,Пригодно,М-49М,Станции метеорологические,2021,"ФБУ ""РОСТЕСТ-МОСКВА""",True,1-72729618,2021-06-22T00:00:00Z,1774877067444224006,
68118-17,М-49М,71,2022-06-21T00:00:00Z,С-АДА/22-06-2021/72424599,Пригодно,М-49М,Станции метеорологические,2021,"ФГБУ ""НПО ""ТАЙФУН""",True,1-72424599,2021-06-22T00:00:00Z,1774882228808974339,
68118-17,М-49М,70,2022-06-21T00:00:00Z,С-АДА/22-06-2021/72424600,Пригодно,М-49М,Станции метеорологические,2021,"ФГБУ ""НПО ""ТАЙФУН""",True,1-72424600,2021-06-22T00:00:00Z,1774882228810022915,
68118-17,М-49М,69,2022-06-21T00:00:00Z,С-АДА/22-06-2021/72424601,Пригодно,М-49М,Станции метеорологические,2021,"ФГБУ ""НПО ""ТАЙФУН""",True,1-72424601,2021-06-22T00:00:00Z,1774882228814217218,
68118-17,М-49М,68,2022-06-21T00:00:00Z,С-АДА/22-06-2021/72424602,Пригодно,М-49М,Станции метеорологические,2021,"ФГБУ ""НПО ""ТАЙФУН""",True,1-72424602,2021-06-22T00:00:00Z,1774882228817362945,
68118-17,М-49М,7,2022-06-21T00:00:00Z,С-АДА/22-06-2021/72424603,Пригодно,М-49М,Станции метеорологические,2021,"ФГБУ ""НПО ""ТАЙФУН""",True,1-72424603,2021-06-22T00:00:00Z,1774882228820508676,
68118-17,М-49М,57,,И-МА/16-06-2021/71388664,Непригодно,М-49М,Станции метеорологические,2021,"ФБУ ""РОСТЕСТ-МОСКВА""",False,1-71388664,2021-06-16T00:00:00Z,1774882080478461957,
68118-17,М-49М,57,,И-МА/16-06-2021/71404888,Непригодно,М-49М,Станции метеорологические,2021,"ФБУ ""РОСТЕСТ-МОСКВА""",False,1-71404888,2021-06-16T00:00:00Z,1774882087270088707,
23266-06,М-49М,58,2022-06-10T00:00:00Z,С-МА/11-06-2021/70427341,Пригодно,М-49М,Станции метеорологические,2021,"ФБУ ""РОСТЕСТ-МОСКВА""",True,1-70427341,2021-06-11T00:00:00Z,1774876806363480065,
23266-06,М-49М,55,2022-06-10T00:00:00Z,С-МА/11-06-2021/70440803,Пригодно,М-49М,Станции метеорологические,2021,"ФБУ ""РОСТЕСТ-МОСКВА""",True,1-70440803,2021-06-11T00:00:00Z,1774876808264548355,
23266-06,М-49М,57,2022-06-10T00:00:00Z,С-МА/11-06-2021/70440824,Пригодно,М-49М,Станции метеорологические,2021,"ФБУ ""РОСТЕСТ-МОСКВА""",True,1-70440824,2021-06-11T00:00:00Z,1774876808273985539,
23266-06,М-49М,60,2022-06-10T00:00:00Z,С-МА/11-06-2021/70441006,Пригодно,М-49М,Станции метеорологические,2021,"ФБУ ""РОСТЕСТ-МОСКВА""",True,1-70441006,2021-06-11T00:00:00Z,1774876808384086019,
23266-06,М-49М,70,2022-06-07T00:00:00Z,С-БЯ/08-06-2021/69350496,Пригодно,М-49М,Станции метеорологические,2021,"ФБУ ""САМАРСКИЙ ЦСМ""",True,1-69350496,2021-06-08T00:00:00Z,1774876656898408451,
23266-06,М-49М,13,2022-06-03T00:00:00Z,С-БЯ/04-06-2021/69086613,Пригодно,М-49М,Станции метеорологические,2021,"ФБУ ""САМАРСКИЙ ЦСМ""",True,1-69086613,2021-06-04T00:00:00Z,1774876626387992580,
23266-06,Нет модификации,51,2022-06-03T00:00:00Z,С-В/04-06-2021/70258396,Пригодно,М-49М,Станции метеорологические,2021,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-70258396,2021-06-04T00:00:00Z,1774876786248646658,Нет данных
68118-17,без модификации,18,2022-06-01T00:00:00Z,С-ВЭГ/02-06-2021/72177083,Пригодно,М-49М,Станции метеорологические,2021,"ФГБУ ""СЕВЕРО-КАВКАЗСКОЕ УГМС""",True,1-72202886,2021-06-02T00:00:00Z,1774882194373738498,
68118-17,нет,8,2022-06-01T00:00:00Z,С-БНУ/02-06-2021/89605572,Пригодно,М-49М,Станции метеорологические,2021,ФГБУ «Среднесибирское УГМС»,True,1-89605572,2021-06-02T00:00:00Z,1774882064375480322,
68118-17,М-49М,44,2022-05-31T00:00:00Z,С-АДА/01-06-2021/67096493,Пригодно,М-49М,Станции метеорологические,2021,"ФГБУ ""НПО ""ТАЙФУН""",True,1-67096493,2021-06-01T00:00:00Z,1774881091118694402,
68118-17,М-49М,67,2022-05-27T00:00:00Z,С-АДА/28-05-2021/66982358,Пригодно,М-49М,Станции метеорологические,2021,"ФГБУ ""НПО ""ТАЙФУН""",True,1-66982358,2021-05-28T00:00:00Z,1774881067519442951,
68118-17,М-49М,66,2022-05-27T00:00:00Z,С-АДА/28-05-2021/66982362,Пригодно,М-49М,Станции метеорологические,2021,"ФГБУ ""НПО ""ТАЙФУН""",True,1-66982362,2021-05-28T00:00:00Z,1774881067520491523,
68118-17,М-49М,65,2022-05-27T00:00:00Z,С-АДА/28-05-2021/66982367,Пригодно,М-49М,Станции метеорологические,2021,"ФГБУ ""НПО ""ТАЙФУН""",True,1-66982367,2021-05-28T00:00:00Z,1774881067520491530,
68118-17,нет,8,,И-БНУ/27-05-2021/66333292,Непригодно,М-49М,Станции метеорологические,2021,ФГБУ «Среднесибирское УГМС»,False,1-66333292,2021-05-27T00:00:00Z,1774881592840290312,
23266-06,М-49М,36,2022-05-25T00:00:00Z,С-МА/26-05-2021/66303402,Пригодно,М-49М,Станции метеорологические,2021,"ФБУ ""РОСТЕСТ-МОСКВА""",True,1-66303402,2021-05-26T00:00:00Z,1774876577155252224,
23266-06,М-49М,36,2022-05-25T00:00:00Z,С-МА/26-05-2021/66303403,Пригодно,М-49М,Станции метеорологические,2021,"ФБУ ""РОСТЕСТ-МОСКВА""",True,1-66303403,2021-05-26T00:00:00Z,1774876577155252225,
68118-17,М-49М,36,,И-МА/21-05-2021/64993460,Непригодно,М-49М,Станции метеорологические,2021,"ФБУ ""РОСТЕСТ-МОСКВА""",False,1-64993460,2021-05-21T00:00:00Z,1774881355435343877,
23266-06,Нет модификации,114,2022-05-19T00:00:00Z,С-БТЯ/20-05-2021/64570226,Пригодно,М-49М,Станции метеорологические,2021,"ФГБУ ""МУРМАНСКОЕ УГМС""",True,1-64570226,2021-05-20T00:00:00Z,1774876326828703749,
23266-06,Нет модификации,112,2022-05-19T00:00:00Z,С-БТЯ/20-05-2021/64570227,Пригодно,М-49М,Станции метеорологические,2021,"ФГБУ ""МУРМАНСКОЕ УГМС""",True,1-64570227,2021-05-20T00:00:00Z,1774876326829752320,
23266-06,Нет модификации,111,2022-05-19T00:00:00Z,С-БТЯ/20-05-2021/64570228,Пригодно,М-49М,Станции метеорологические,2021,"ФГБУ ""МУРМАНСКОЕ УГМС""",True,1-64570228,2021-05-20T00:00:00Z,1774876326829752324,
23266-06,М-49М,51,,И-ВАМ/20-05-2021/64339956,Непригодно,М-49М,Станции метеорологические,2021,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",False,1-64339956,2021-05-20T00:00:00Z,1774876276769685508,
68118-17,М-49М,64,2022-05-18T00:00:00Z,С-АДА/19-05-2021/66974917,Пригодно,М-49М,Станции метеорологические,2021,"ФГБУ ""НПО ""ТАЙФУН""",True,1-66974917,2021-05-19T00:00:00Z,1774881066451992583,
68118-17,М-49М,60,2022-05-18T00:00:00Z,С-АДА/19-05-2021/66974920,Пригодно,М-49М,Станции метеорологические,2021,"ФГБУ ""НПО ""ТАЙФУН""",True,1-66974920,2021-05-19T00:00:00Z,1774881066453041157,
68118-17,М-49М,6,2022-05-18T00:00:00Z,С-АДА/19-05-2021/66974921,Пригодно,М-49М,Станции метеорологические,2021,"ФГБУ ""НПО ""ТАЙФУН""",True,1-66974921,2021-05-19T00:00:00Z,1774881066453041161,
68118-17,М-49М,"6, 60, 64",2022-05-18T00:00:00Z,С-АДА/19-05-2021/66974159,Пригодно,М-49М,Станции метеорологические,2021,"ФГБУ ""НПО ""ТАЙФУН""",True,1-66974159,2021-05-19T00:00:00Z,1774881066518052874,
23266-06,М-49М,36,2022-05-17T00:00:00Z,С-МА/18-05-2021/63982800,Пригодно,М-49М,Станции метеорологические,2021,"ФБУ ""РОСТЕСТ-МОСКВА""",True,1-63982800,2021-05-18T00:00:00Z,1774876219844591616,
23266-06,М-49М,36,2022-05-17T00:00:00Z,С-МА/18-05-2021/63982847,Пригодно,М-49М,Станции метеорологические,2021,"ФБУ ""РОСТЕСТ-МОСКВА""",True,1-63982847,2021-05-18T00:00:00Z,1774876219846688773,
68118-17,Нет модификации,790/11,2022-05-13T00:00:00Z,С-В/14-05-2021/63251883,Пригодно,М-49М,Станции метеорологические,2021,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-63251883,2021-05-14T00:00:00Z,1774882628723277825,Нет данных
68118-17,Нет модификации,158,2022-05-13T00:00:00Z,С-В/14-05-2021/63251884,Пригодно,М-49М,Станции метеорологические,2021,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-63251884,2021-05-14T00:00:00Z,1774882628723277827,Нет данных
68118-17,Нет модификации,22,2022-05-12T00:00:00Z,С-ГЧХ/13-05-2021/63935576,Пригодно,М-49М,Станции метеорологические,2021,"ООО ""ПРОММАШ ТЕСТ""",True,1-63935576,2021-05-13T00:00:00Z,1774881118570414081,
68118-17,М-49М,36,2022-05-12T00:00:00Z,С-МА/13-05-2021/62782228,Пригодно,М-49М,Станции метеорологические,2021,"ФБУ ""РОСТЕСТ-МОСКВА""",True,1-62782228,2021-05-13T00:00:00Z,1774882607613345793,
68118-17,М-49М,36,2022-05-12T00:00:00Z,С-МА/13-05-2021/62782238,Пригодно,М-49М,Станции метеорологические,2021,"ФБУ ""РОСТЕСТ-МОСКВА""",True,1-62782238,2021-05-13T00:00:00Z,1774882607614394369,
68118-17,М-49М,36,2022-05-11T00:00:00Z,С-МА/12-05-2021/62623998,Пригодно,М-49М,Станции метеорологические,2021,"ФБУ ""РОСТЕСТ-МОСКВА""",True,1-62623998,2021-05-12T00:00:00Z,1774882593906360325,
23266-06,М-49М,36,2022-05-11T00:00:00Z,С-МА/12-05-2021/62593177,Пригодно,М-49М,Станции метеорологические,2021,"ФБУ ""РОСТЕСТ-МОСКВА""",True,1-62593177,2021-05-12T00:00:00Z,1774877360508633090,
68118-17,М-49М,67,,И-ВАМ/16-04-2021/60751631,Непригодно,М-49М,Станции метеорологические,2021,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",False,1-60954275,2021-04-16T00:00:00Z,1774882510803566594,
23266-06,М-49М,16,,И-МА/14-04-2021/56757725,Непригодно,М-49М,Станции метеорологические,2021,"ФБУ ""РОСТЕСТ-МОСКВА""",False,1-56757725,2021-04-14T00:00:00Z,1774877032605286406,
23266-06,М-49М,16,2022-04-13T00:00:00Z,С-МА/14-04-2021/56779652,Пригодно,М-49М,Станции метеорологические,2021,"ФБУ ""РОСТЕСТ-МОСКВА""",True,1-56779652,2021-04-14T00:00:00Z,1774877035286495244,
68118-17,М-49М,30,2022-04-12T00:00:00Z,С-ББЕ/13-04-2021/56641374,Пригодно,М-49М,Станции метеорологические,2021,"ФГБУ ""Приморское УГМС""",True,1-56641374,2021-04-13T00:00:00Z,1774882224155394051,
23266-06,М-49М,47,2022-03-30T00:00:00Z,С-БАГ/31-03-2021/58974822,Пригодно,М-49М,Станции метеорологические,2021,"ФГБУ ""ГГО""",True,1-58974822,2021-03-31T00:00:00Z,1774877147777728514,
68118-17,М-49М,63,2022-03-29T00:00:00Z,С-АДА/30-03-2021/55260934,Пригодно,М-49М,Станции метеорологические,2021,"ФГБУ ""НПО ""ТАЙФУН""",True,1-55260934,2021-03-30T00:00:00Z,1774882131778994178,
68118-17,М-49М,62,2022-03-29T00:00:00Z,С-АДА/30-03-2021/55260935,Пригодно,М-49М,Станции метеорологические,2021,"ФГБУ ""НПО ""ТАЙФУН""",True,1-55260935,2021-03-30T00:00:00Z,1774882131778994179,
68118-17,М-49М,61,2022-03-29T00:00:00Z,С-АДА/30-03-2021/55260936,Пригодно,М-49М,Станции метеорологические,2021,"ФГБУ ""НПО ""ТАЙФУН""",True,1-55260936,2021-03-30T00:00:00Z,1774882131778994180,
68118-17,М-49М,2,2022-03-29T00:00:00Z,С-АДА/30-03-2021/55260937,Пригодно,М-49М,Станции метеорологические,2021,"ФГБУ ""НПО ""ТАЙФУН""",True,1-55260937,2021-03-30T00:00:00Z,1774882131778994181,
68118-17,М-49М,4,2022-03-29T00:00:00Z,С-АДА/30-03-2021/51045237,Пригодно,М-49М,Станции метеорологические,2021,"ФГБУ ""НПО ""ТАЙФУН""",True,1-51045237,2021-03-30T00:00:00Z,1774881833059614724,148
68118-17,М-49М,21,2022-03-29T00:00:00Z,С-АДА/30-03-2021/51045240,Пригодно,М-49М,Станции метеорологические,2021,"ФГБУ ""НПО ""ТАЙФУН""",True,1-51045240,2021-03-30T00:00:00Z,1774881833060663296,152
68118-17,М-49М,47,2022-03-29T00:00:00Z,С-АДА/30-03-2021/51045245,Пригодно,М-49М,Станции метеорологические,2021,"ФГБУ ""НПО ""ТАЙФУН""",True,1-51045245,2021-03-30T00:00:00Z,1774881833060663298,146
68118-17,М-49М,46,2022-03-29T00:00:00Z,С-АДА/30-03-2021/51045249,Пригодно,М-49М,Станции метеорологические,2021,"ФГБУ ""НПО ""ТАЙФУН""",True,1-51045249,2021-03-30T00:00:00Z,1774881833061711872,147
68118-17,М-49М,63,2022-03-29T00:00:00Z,С-АДА/30-03-2021/51045255,Пригодно,М-49М,Станции метеорологические,2021,"ФГБУ ""НПО ""ТАЙФУН""",True,1-51045255,2021-03-30T00:00:00Z,1774881833061711874,145
68118-17,М-49М,77,2022-03-29T00:00:00Z,С-АДА/30-03-2021/51045260,Пригодно,М-49М,Станции метеорологические,2021,"ФГБУ ""НПО ""ТАЙФУН""",True,1-51045260,2021-03-30T00:00:00Z,1774881833061711876,144
23266-02,Нет модификации,879,,И-ГОУ/30-03-2021/49912061,Непригодно,М-49М,Станции метеорологические,2021,"ФГБУ ""ОБЬ-ИРТЫШСКОЕ УГМС""",False,1-49912061,2021-03-30T00:00:00Z,1774862664246231040,
