mi.mitnumber,mi.modification,mi.number,valid_date,result_docnum,result_text,mi.mitype,mi.mititle,verification_year,org_title,applicability,vri_id,verification_date,_version_,sticker_num
40331-14,Vantage Pro2,А81110А074,2024-07-11T00:00:00Z,С-БГ/12-07-2023/267471553,Пригодно,Vantage Pro2,Станции автоматические метеорологические,2023,"ФБУ ""АСТРАХАНСКИЙ ЦСМ""",True,1-267471553,2023-07-12T00:00:00Z,1774871300020371456,
40331-14,Vantage Pro2,А10119А063,2024-07-11T00:00:00Z,С-БГ/12-07-2023/267471554,Пригодно,Vantage Pro2,Станции автоматические метеорологические,2023,"ФБУ ""АСТРАХАНСКИЙ ЦСМ""",True,1-267471554,2023-07-12T00:00:00Z,1774871300020371457,
40331-09,Vantage Pro2,0114331517,2024-07-10T00:00:00Z,С-ДЮП/11-07-2023/261880428,Пригодно,Vantage Pro2,Станции автоматические метеорологические,2023,ООО «ПРОММАШ ТЕСТ МЕТРОЛОГИЯ»,True,1-261880428,2023-07-11T00:00:00Z,1774861939056312320,
40331-14,Vantage Pro2,AY170503001/A00511A062,2024-07-10T00:00:00Z,С-БТЦ/11-07-2023/260959519,Пригодно,Vantage Pro2,Станции автоматические метеорологические,2023,"ФГБУ ""ЦЕНТРАЛЬНОЕ УГМС""",True,1-260959519,2023-07-11T00:00:00Z,1774871122460803077,
40331-14,Vantage Pro2,BE190702014,2024-07-10T00:00:00Z,С-БТЦ/11-07-2023/260995432,Пригодно,Vantage Pro2,Станции автоматические метеорологические,2023,"ФГБУ ""ЦЕНТРАЛЬНОЕ УГМС""",True,1-260995432,2023-07-11T00:00:00Z,1774871131425079305,
40331-14,Vantage Pro2,BB180417010,2024-07-10T00:00:00Z,С-БТЦ/11-07-2023/260995433,Пригодно,Vantage Pro2,Станции автоматические метеорологические,2023,"ФГБУ ""ЦЕНТРАЛЬНОЕ УГМС""",True,1-260995433,2023-07-11T00:00:00Z,1774871131426127874,
40331-14,Vantage Pro2,AZ170313025,2024-07-10T00:00:00Z,С-БТЦ/11-07-2023/260995434,Пригодно,Vantage Pro2,Станции автоматические метеорологические,2023,"ФГБУ ""ЦЕНТРАЛЬНОЕ УГМС""",True,1-260995434,2023-07-11T00:00:00Z,1774871131426127876,
40331-14,Нет модификации,AS160104039,2024-07-10T00:00:00Z,С-В/11-07-2023/261515063,Пригодно,Vantage Pro2,Станции автоматические метеорологические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-261515063,2023-07-11T00:00:00Z,1774871042184970245,
40331-14,Нет модификации,BF210517029,2024-07-10T00:00:00Z,С-В/11-07-2023/261546582,Пригодно,Vantage Pro2,Станции автоматические метеорологические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-261546582,2023-07-11T00:00:00Z,1774871057588551682,
40331-14,Нет модификации,BF210218033,2024-07-10T00:00:00Z,С-В/11-07-2023/268972355,Пригодно,Vantage Pro2,Станции автоматические метеорологические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-268972355,2023-07-11T00:00:00Z,1774871305930145803,
40331-14,Vantage Pro2,АР151005004,2024-07-06T00:00:00Z,С-ВЭГ/07-07-2023/260262277,Пригодно,Vantage Pro2,Станции автоматические метеорологические,2023,"ФГБУ ""СЕВЕРО-КАВКАЗСКОЕ УГМС""",True,1-260262277,2023-07-07T00:00:00Z,1774871138947563523,
40331-14,Нет модификации,BE190702002,2024-07-04T00:00:00Z,С-ВЗ/05-07-2023/259170997,Пригодно,Vantage Pro2,Станции автоматические метеорологические,2023,"ФБУ ""ОМСКИЙ ЦСМ""",True,1-259170997,2023-07-05T00:00:00Z,1774871100411346945,
40331-14,Нет модификации,BF200310028,2024-07-04T00:00:00Z,С-В/05-07-2023/260589864,Пригодно,Vantage Pro2,Станции автоматические метеорологические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-260589864,2023-07-05T00:00:00Z,1774870997803991044,
40331-14,Нет модификации,BD181212047,2024-07-04T00:00:00Z,С-В/05-07-2023/259327107,Пригодно,Vantage Pro2,Станции автоматические метеорологические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-259327107,2023-07-05T00:00:00Z,1774871121941757954,
40331-14,Нет модификации,BF230221015,2024-07-04T00:00:00Z,С-В/05-07-2023/260676002,Пригодно,Vantage Pro2,Станции автоматические метеорологические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-260676002,2023-07-05T00:00:00Z,1774871053651148801,
40331-14,Нет модификации,BF230221006,2024-07-04T00:00:00Z,С-В/05-07-2023/260676003,Пригодно,Vantage Pro2,Станции автоматические метеорологические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-260676003,2023-07-05T00:00:00Z,1774871053651148803,
